STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,UNIT_MEASURE,Unit of measure,DECIMALS,Decimals
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHE,Switzerland,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,2.420289755,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHE,Switzerland,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.648999333,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHE,Switzerland,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.668219984,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHE,Switzerland,TFI,Barriers to trade facilitation,A,Annual,2018,,1.278778076,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHE,Switzerland,TARIFFS,Tariff barriers,A,Annual,2018,,0,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,PMR,Product market regulation,A,Annual,2018,,2.666363478,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,2.961638689,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,3.226337433,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,3.555555582,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,2.371078491,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,PRICE,Retail price controls and regulation,A,Annual,2018,,3.333333254,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,1.411764741,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,3.539215803,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,1.200000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,3.287499905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,2.375,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,4.199999809,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,2.371088266,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,3.775000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,3.950000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,3.599999905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,2.248998404,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,2.461538553,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,2.036458254,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,1.089266539,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.671122491,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,TFI,Barriers to trade facilitation,A,Annual,2018,,1.596676946,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,TUR,TÃ¼rkiye,TARIFFS,Tariff barriers,A,Annual,2018,,1,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,PMR,Product market regulation,A,Annual,2018,,1.010367811,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,1.135884166,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,1.185185194,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,1.777777791,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,0.384967327,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,PRICE,Retail price controls and regulation,A,Annual,2018,,0.117647059,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,0.666666687,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,0.188888893,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,0.566666663,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,1.837500095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,0.600000024,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,3.075000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,0.884851456,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,1.34375,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,1.6875,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,1,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,0.858333349,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,0.800000012,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,0.916666687,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.452470958,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.035160001,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,TFI,Barriers to trade facilitation,A,Annual,2018,,0.82225287,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GBR,United Kingdom,TARIFFS,Tariff barriers,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,PMR,Product market regulation,A,Annual,2018,,1.590940058,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,1.731404305,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,2.100694418,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,3.4375,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,1.043518543,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,PRICE,Retail price controls and regulation,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,0.703703701,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,0.787037075,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,2.183333397,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,2.049999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,2,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,2.099999905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,1.450475812,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,1.887500048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,2.025000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,1.75,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,1.829594016,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,1.756410241,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,1.902777791,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.634333253,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.305774987,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,TFI,Barriers to trade facilitation,A,Annual,2018,,0.597224772,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,USA,United States,TARIFFS,Tariff barriers,A,Annual,2018,,1,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,PMR,Product market regulation,A,Annual,2018,,3.051622987,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,3.032431841,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,1.925073147,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,2.421052694,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,2.197222233,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,PRICE,Retail price controls and regulation,A,Annual,2018,,2.055555582,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,2.176470518,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,1.656862736,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,2.900000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,4.974999905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,4.949999809,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,3.070814133,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,3.893749952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,3.537499905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,4.25,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,2.280047894,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,2.070512772,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,2.114583254,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,3.038644791,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.8262375,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,TFI,Barriers to trade facilitation,A,Annual,2018,,2.289696932,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BRA,Brazil,TARIFFS,Tariff barriers,A,Annual,2018,,6,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BGR,Bulgaria,PMR,Product market regulation,A,Annual,2018,,1.657547295,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BGR,Bulgaria,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,1.903526425,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BGR,Bulgaria,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,1.539473653,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,KOR,Korea,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,1.100000024,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,KOR,Korea,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,0.899999976,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,KOR,Korea,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,0,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,KOR,Korea,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,1.799999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,KOR,Korea,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,1.386674404,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
